paperId,name,authors,year,month,num_citations
b2f60d9aecb1e52c32e5ee2a0efa52c4443f2e03,Active Learning from the Web,R. Sato,2022,10,0
b941c4bea1a71066f6f32275641aea1efc99b21b,Meta-Principled Family of Hyperparameter Scaling Strategies,Sho Yaida,2022,10,4
c18ccfa8948a9138ab0211066657a382ba2bffb1,"A Generalizable Artificial Intelligence Model for COVID-19 Classification Task Using Chest X-ray Radiographs: Evaluated Over Four Clinical Datasets with 15, 097 Patients",Ran Zhang,2022,10,1
9c4a22ef4e6a8e365a7edf2d3d7a0e34a28585ab,Optimizing Data Collection for Machine Learning,Rafid Mahmood,2022,10,8
bf3c4c2d690c53936ee9ad5cac8857683f030e70,Superconducting optoelectronic single-photon synapses,Saeed Khan,2022,,13
b39d803f9e5f816744f10425fb9419828d03c301,Scaling Laws for a Multi-Agent Reinforcement Learning Model,Oren Neumann,2022,10,10
f94aa0d4c5c1dee834d6da0365bf0acf12f18850,Scaling Laws For Deep Learning Based Image Reconstruction,Tobit Klug,2022,09,8
1a133d1fa8a680b4a4944cc6d5c20bfdf963aed5,Local Grammar-Based Coding Revisited,L. Debowski,2022,09,0
7c4eeac5a82b387b1480f8fc7de6826732c6ad7d,Comparing 1-dimensional and 2-dimensional spectral feature representations in voice pathology detection using machine learning and deep learning classifiers,F. Javanmardi,2022,,2
53ebfcd5c98972de4a62f429512b2f17870f3a0a,Wi-Phrase: Deep Residual-Multihead Model for WiFi Sign Language Phrase Recognition,Nengbo Zhang,2022,,0
99934ef57a75f49afe68736cbc7dbf480687b552,Efficient Quantized Sparse Matrix Operations on Tensor Cores,Shigang Li,2022,09,4
fb9f9e98d35340875905730e1a80221fec818944,Revisiting Neural Scaling Laws in Language and Vision,Ibrahim M. Alabdulmohsin,2022,09,22
bf77f4305f9e990f56ff0a7939418350a0b8bfb6,Concept-Based Explanations for Tabular Data,Varsha Pendyala,2022,09,0
1d685aeeaffa17116baaace8058718f959a1bf8c,Self-Supervised Pretraining for 2D Medical Image Segmentation,András Kalapos,2022,09,8
25b79af99899876d38657983bb43b1aca2807ced,PercentMatch: Percentile-based Dynamic Thresholding for Multi-Label Semi-Supervised Classification,Jun Huang,2022,08,0
57390a1fab0b1137749de078d0df577c31254fe0,Deep learning image segmentation reveals patterns of UV reflectance evolution in passerine birds,Yichen He,2022,,0
93f9d29445a1236c0b1ab45026c2e308b9b74c15,Understanding Scaling Laws for Recommendation Models,Newsha Ardalani,2022,08,8
e3b67f86afe78dc222736550dcd03b0d8c527311,What Can Be Learnt With Wide Convolutional Neural Networks?,F. Cagnetta,2022,08,3
fb80f9efe1186a033f1f82fd742e458ac9b9f0fd,Semi-supervised Algorithms in Resource-constrained Edge Devices: An Overview and Experimental Comparison,Mahdi Barhoush,2022,,2
b169fdff50f00f348a53c83e705693caceb27d8c,Deep Learning Model for Prediction of Entanglement Molecular Weight of Polymers,Jihoon Park,2022,,0
4310dbe8f691c9b462bd920d97aa137e1e0a3aff,A Progressively Expanded Database for Automated Lung Sound Analysis: An Update,Fu-Shun Hsu,2022,,4
c5e4014c1660f759bcc58cdb4876ab7191defff4,Fast Heterogeneous Task Mapping for Reducing Edge DNN Latency,Murray L. Kornelsen,2022,,0
45122c8f76a4e2fd0163d1f0522db37e97ea4721,Beyond neural scaling laws: beating power law scaling via data pruning,Ben Sorscher,2022,06,127
016c3fc36fb926122f05817100db2a833c1b4dc3,Studying Generalization Through Data Averaging,C. Gomez-Uribe,2022,06,0
277d284363d9ae95ebea5ecaab30df41693cc6dd,Learning sparse features can lead to overfitting in neural networks,Leonardo Petrini,2022,06,9
f7e9e28fdbc458bb49f045e6143b427051457063,Supervised learning of random quantum circuits via scalable neural networks,S. Cantori,2022,06,1
036aef17a8c2c03202170aa85fd7be1dba974202,MACE: Higher Order Equivariant Message Passing Neural Networks for Fast and Accurate Force Fields,Ilyes Batatia,2022,06,83
8215f4e7dc7ea6f588bcbc9b0f4383672545594f,On Data Scaling in Masked Image Modeling,Zhenda Xie,2022,06,20
44791ef3cf02861b9ce085af632f84546d329c57,Trajectory-dependent Generalization Bounds for Deep Neural Networks via Fractional Brownian Motion,Chengli Tan,2022,06,1
d12ce2204eeefe5e1dc2a012d5ea949c8e135c44,Automatic recognition of flow cytometric phytoplankton functional groups using convolutional neural networks,Robin Fuchs,2022,,6
d3403aa9b57f69f85a61a84a83c0c5f2f284c97e,How Much More Data Do I Need? Estimating Requirements for Downstream Tasks,Rafid Mahmood,2022,07,8
8d7b6c23f159fc5f28283d1faf1e1e56165db033,Dist-PU: Positive-Unlabeled Learning from a Label Distribution Perspective,Yunrui Zhao,2022,12,9
2fbdae1ce5f993a42a66c43f03bcddb853af7963,Subverting Skynet: The Strategic Promise of Lethal Autonomous Weapons and the Perils of Exploitation,Lennart Maschmeyer,2022,,0
6e10343767ab09dde83cf99ea3442907402a9810,Evaluating the Impact of Model Scale for Compositional Generalization in Semantic Parsing,Linlu Qiu,2022,05,26
0008b1e49c3d4afe2cfffe82ea88be147b618504,Improving Short Text Classification With Augmented Data Using GPT-3,Salvador Balkus,2022,05,5
0c2e2769cd4d34bd459fe6129daaaf4755af9987,Investigating classification learning curves for automatically generated and labelled plant images,Michael A. Beck,2022,05,0
aa4d9972af3264d032dbee58501ed4ac49477103,Scaling Laws and Interpretability of Learning from Repeated Data,Danny Hernandez,2022,05,28
141ef16c41d7a0ab10e3f8c7ee06d7bdf131976f,Comparative Analysis of Transformers to Support Fine-Grained Emotion Detection in Short-Text Data,Robert H. Frye,2022,,0
f7820b52e3cdff6625e6bd0430a8d48ca66cca3f,Self-Programming Artificial Intelligence Using Code-Generating Language Models,Alex Sheng,2022,05,1
5032e61905f744bc753ab206ea9cbedf44bb4efa,Data augmentation and multimodal learning for predicting drug response in patient-derived xenografts from gene expressions and histology images,A. Partin,2022,04,3
6095f02d14a770f1691a134603e6404705ed7810,Demonstration of Superconducting Optoelectronic Single-Photon Synapses,Saeed Khan,2022,04,1
06d7cb8c8816360feb33c3367073e0ef66d7d0b0,Super-NaturalInstructions: Generalization via Declarative Instructions on 1600+ NLP Tasks,Yizhong Wang,2022,04,208
aed45120bd674b9c801def63c25577de76348285,GemNet-OC: Developing Graph Neural Networks for Large and Diverse Molecular Simulation Datasets,J. Gasteiger,2022,04,21
cbd1588837e6c6b795d593f0269d92f295c09705,Enabling Efficient Large-Scale Deep Learning Training with Cache Coherent Disaggregated Memory Systems,Zixuan Wang,2022,,6
3e6cc36d8db49aa472c9b57ec51383071a9e6336,Semi-Supervised Learning of Semantic Correspondence with Pseudo-Labels,Jiwon Kim,2022,03,7
0c97bcfa9a1fad61a47b99d2d48294ab9dceb9bc,Classification of Microscopic Images of Unstained Skin Samples Using Deep Learning Approach,KV Rajitha,2022,,2
318719849d813e99e43a38a49f929b2785ebf7a5,Trade-offs in Sampling and Search for Early-stage Interactive Text Classification,Zachary Levonian,2022,,2
a3e3a9d878999c7038c275e75f5cd8a232aa4999,SUPERB-SG: Enhanced Speech processing Universal PERformance Benchmark for Semantic and Generative Capabilities,Hsiang-Sheng Tsai,2022,03,54
7b7c21081abc432bbd9daba06846901658f9528e,Effect of Training Data Volume on Performance of Convolutional Neural Network Pneumothorax Classifiers,Y. Thian,2022,,4
7bd7562b015e12ef9a96bc31e7e5cd8963538822,"High-Grade Glioma Treatment Response Monitoring Biomarkers: A Position Statement on the Evidence Supporting the Use of Advanced MRI Techniques in the Clinic, and the Latest Bench-to-Bedside Developments. Part 2: Spectroscopy, Chemical Exchange Saturation, Multiparametric Imaging, and Radiomics",T. Booth,2022,,13
addbc8bd9e1d62aab5754e281f529b2db96a9433,Performance reserves in brain-imaging-based phenotype prediction,Marc-Andre Schulz,2022,,11
c5217f2687d78dbaef2efbbfb26cc856079a3492,Interpolation-based Contrastive Learning for Few-Label Semi-Supervised Learning,Xihong Yang,2022,02,21
ff91069896ebf1a948dc7214fa86d9d3ed0144ca,A Comprehensive Evaluation of Metabolomics Data Preprocessing Methods for Deep Learning,K. Abram,2022,,6
9f1753227e7dbbc3b79dec494982e96f1604b98e,Human-Algorithm Collaboration: Achieving Complementarity and Avoiding Unfairness,Kate Donahue,2022,02,17
9cbc044e315cdefe9a255119037ac7c23e9abdd5,Predictability and Surprise in Large Generative Models,Deep Ganguli,2022,02,88
927a5203363fc9c8ba48599dc749cf0cc647444b,Compute Trends Across Three Eras of Machine Learning,J. Sevilla,2022,02,96
6c595950497cc5532698cf7e10b070838d79b2c5,Semantic Segmentation of Metoceanic Processes Using SAR Observations and Deep Learning,A. Colin,2022,,12
393e6c6f5e40faa5a307887fc7434e085341fd38,Distributed Deep Learning Training Using Silicon Photonic Switched Architectures,Ziyi Zhu,2022,,3
e4f04a221f9e13ddd8ddcf5fceafa10548353f24,Failure and success of the spectral bias prediction for Kernel Ridge Regression: the case of low-dimensional data,Umberto M. Tomasini,2022,02,10
b07ba6926a366a05f62cf32cebc635445297bf2c,Enhanced TabNet: Attentive Interpretable Tabular Learning for Hyperspectral Image Classification,Chiranjibi Shah,2022,,20
88e41c56e4dbe8b4b7af8aa8a24a1ac17e040286,"DASHA: Distributed Nonconvex Optimization with Communication Compression, Optimal Oracle Complexity, and No Client Synchronization",A. Tyurin,2022,02,12
4779d7f695413669d06cd8b84ece1a4aee9854c9,Reducing the Amount of Real World Data for Object Detector Training with Synthetic Data,Sven Burdorf,2022,02,1
3cee0b563cd8872378eae52c55acbef896e56b76,Error scaling laws for kernel classification under source and capacity conditions,Hugo Cui,2022,01,6
773f1fcbaa6b5752c098766e3423e5ebfc7e4d50,Deep Learning Empowered Wearable-Based Behavior Recognition for Search and Rescue Dogs,P. Kasnesis,2022,,11
bb1d007aa8241b70f2ce7d1dd2cdb780cebe833e,Cerebro: Static Subsuming Mutant Selection,Aayush Garg,2021,12,14
a0afba8d6a30c653639387bece2218c366904f37,On the Impact of Dataset Size:A Twitter Classification Case Study,Thi-Huyen Nguyen,2021,,0
d1a082fb5e84420c68ecb4bcdfa029d7771f2d02,A Transferable Approach for Partitioning Machine Learning Models on Multi-Chip-Modules,Xinfeng Xie,2021,12,2
5264cbc294b1fbc0aed4653703ab84c600bf34a3,Fairness in model-sharing games,Kate Donahue,2021,12,11
fc321787220809e6a6accf691e793759772682d1,AugLiChem: data augmentation library of chemical structures for machine learning,Rishikesh Magar,2021,11,8
96e15da20453c86ee269d3fe52ca04bb4bc9c5a6,Deep Learning for automated phase segmentation in EBSD maps. A case study in Dual Phase steel microstructures,T. M. Ostormujof,2021,12,12
2ca09ee92154b4480230654989a3ecec6b29ef10,Turing-Universal Learners with Optimal Scaling Laws,Preetum Nakkiran,2021,11,1
865bc9d894a55f3e77ea29f11691f8bf550571d5,Emerging trends: A gentle introduction to fine-tuning,Kenneth Ward Church,2021,,15
90fa397436474f9b8937c185b85e83b8982b7038,Learning curves for Gaussian process regression with power-law priors and targets,Hui Jin,2021,10,11
c5fbf9a62a91e3182f65e3746d3263387effa4a7,The Dangers of Underclaiming: Reasons for Caution When Reporting How NLP Systems Fail,Sam Bowman,2021,10,31
a50eac66607a8fd3eb69a182a45dac035a739204,Training Deep Neural Networks with Joint Quantization and Pruning of Weights and Activations,Xinyu Zhang,2021,10,7
82e182b1a50135a353ee5d8c4fcf4cefcdfbd39d,Distribution-Preserving-Based Automatic Data Augmentation for Deep Image Steganalysis,Jiansong Zhang,2021,,3
9c392c7d79a28f6b6825c0193f1d1695ad1e73b5,Scaling Laws for the Few-Shot Adaptation of Pre-trained Image Classifiers,Gabriele Prato,2021,10,6
e88f2a61fe04d2cb8a5929c28e677e9dbdca9b5c,RankingMatch: Delving into Semi-Supervised Learning with Consistency Regularization and Ranking Loss,Trung Q. Tran,2021,10,2
1982ea74e37b4e98819fb2f4202ebb2fdf86ee97,Unsupervised Selective Labeling for More Effective Semi-supervised Learning,Xudong Wang,2021,10,8
5e4e052278d30caeba13af26871df01122800c95,Max and Coincidence Neurons in Neural Networks,Albert Lee,2021,10,1
ef25af482d338ecd8e6d244b3756ef1f371e2c01,Noise2Recon: Enabling Joint MRI Reconstruction and Denoising with Semi-Supervised and Self-Supervised Learning,Arjun D Desai,2021,10,2
f581e1789824ad03d9cab89aaf5ec413f42b3afc,Robust Temporal Ensembling for Learning with Noisy Labels,Abel Brown,2021,09,0
05c2e1ee203be217f100d2da05bdcc52004f00b6,Unsolved Problems in ML Safety,Dan Hendrycks,2021,09,136
ccbd1c215944aecc8da2984e36619939c6bf8096,Is the Number of Trainable Parameters All That Actually Matters?,A. Chatelain,2021,09,2
05f5cf4ee6cdfde52a6632a642090dfb1ad17836,Deep Learning and Its Application to Function Approximation for MR in Medicine: An Overview,H. Takeshima,2021,,1
de1fdaf92488f2f33ddc0272628c8543778d0da9,Scaling Laws for Neural Machine Translation,B. Ghorbani,2021,09,54
8725d4f3222bcb03690e59129ce7cfe49de3fe59,Formalizing and Estimating Distribution Inference Risks,Anshuman Suri,2021,09,21
ff69d758764157e612f92f97a987838312c568a9,Compute and Energy Consumption Trends in Deep Learning Inference,Radosvet Desislavov,2021,09,34
5e7cd340ac25a103eed8ee8ab85601f1d89abf52,ShareLoc – an open platform for sharing localization microscopy data,Jiachuan Bai,2021,,0
2f98ab0aab23200b3c1803279c14924bcc7a5025,A Refutation of Finite-State Language Models through Zipf’s Law for Factual Knowledge,L. Debowski,2021,,3
27e63284b1adb0280bfb2963fda048108ad560e8,Why and How Governments Should Monitor AI Development,Jess Whittlestone,2021,08,16
6b827b800091fa7b1171b265846bf226cd92d3e2,Overview of Machine Learning Process Modelling,B. Brumen,2021,,4
